cow_id,breed,rumination_time,avg_lameness,estrus_sign,estrus_status,ax,ay,az,gx,gy,gz,step_count,health_status,label
cow_13,Cross Breed,516,0.87,none,not_in_estrus,-0.07,-0.9,0.3,2.36,0.12,0.59,7,healthy,healthy_not_in_estrus
cow_4,Normal Breed,413,3.75,mounting_others,in_estrus,0.34,1.06,2.08,2.78,-2.02,-1.1,25,unhealthy,unhealthy_in_estrus
cow_10,Normal Breed,486,4.88,mounting_others,in_estrus,-1.23,-2.6,-0.61,-1.04,-2.19,15.49,39,unhealthy,unhealthy_in_estrus
cow_17,Normal Breed,213,1.09,none,not_in_estrus,0.46,-0.34,-0.23,-1.31,0.3,0.49,10,unhealthy,unhealthy_not_in_estrus
cow_1,Normal Breed,429,3.28,none,not_in_estrus,0.22,0.4,0.22,2.04,-0.26,1.91,9,unhealthy,unhealthy_not_in_estrus
cow_2,Normal Breed,432,1.41,bellowing,in_estrus,-0.99,-1.22,-0.46,-4.01,-5.54,-3.57,22,healthy,healthy_in_estrus
cow_15,Normal Breed,536,4.37,none,not_in_estrus,-0.32,0.25,0.3,-0.63,-1.25,0.22,10,unhealthy,unhealthy_not_in_estrus
cow_1,Cross Breed,203,0.89,none,not_in_estrus,-0.28,-0.88,0.14,0.85,-1.99,2.86,6,unhealthy,unhealthy_not_in_estrus
cow_1,Normal Breed,318,0.72,none,not_in_estrus,-0.4,0.11,-0.05,2.48,0.61,1.83,7,unhealthy,unhealthy_not_in_estrus
cow_3,Cross Breed,473,4.37,none,not_in_estrus,0.36,-0.11,0.13,0.23,-1.09,0.76,7,unhealthy,unhealthy_not_in_estrus
cow_8,Cross Breed,205,1.63,none,not_in_estrus,0.38,-0.07,-0.45,1.77,-1.95,1.88,10,unhealthy,unhealthy_not_in_estrus
cow_14,Normal Breed,129,1.88,none,not_in_estrus,-0.16,-0.31,0.23,0.7,0.33,-1.16,5,unhealthy,unhealthy_not_in_estrus
cow_1,Normal Breed,370,2.82,mounting_others,in_estrus,1.12,1.16,-1,3.54,1.49,-2.5,20,unhealthy,unhealthy_in_estrus
cow_5,Cross Breed,468,4.31,none,not_in_estrus,-0.34,0.01,-0.48,-0.5,-1.92,-2.55,8,unhealthy,unhealthy_not_in_estrus
cow_15,Cross Breed,560,1.04,bellowing,in_estrus,0.54,1.23,2.14,2.44,-0.64,-0.96,31,healthy,healthy_in_estrus
cow_17,Normal Breed,173,1.86,none,not_in_estrus,0.51,0.2,-0.19,-1.25,0.41,1.2,7,unhealthy,unhealthy_not_in_estrus
cow_3,Cross Breed,260,0.61,standing_mount,in_estrus,1.62,1.03,-0.14,3,-0.38,6.78,32,unhealthy,unhealthy_in_estrus
cow_11,Cross Breed,370,3.08,restless,in_estrus,1.15,-0.34,3.67,-2.76,-0.82,6.41,26,unhealthy,unhealthy_in_estrus
cow_18,Cross Breed,446,1.12,none,not_in_estrus,-0.38,0.22,0.23,2.79,1.08,2.76,7,healthy,healthy_not_in_estrus
cow_5,Cross Breed,147,1.71,none,not_in_estrus,-0.46,0.72,0.12,-1.59,0.79,0.66,5,unhealthy,unhealthy_not_in_estrus
cow_3,Cross Breed,399,1.45,standing_mount,in_estrus,1.29,-2.2,0.59,-0.9,-1.57,7.13,36,healthy,healthy_in_estrus
cow_3,Cross Breed,517,1.11,none,not_in_estrus,-0.29,0.16,-0.04,-0.25,1.75,-1.68,6,healthy,healthy_not_in_estrus
cow_4,Cross Breed,464,1.61,mounting_others,in_estrus,1.86,-2.39,-1.86,-0.5,-0.46,2.37,36,healthy,healthy_in_estrus
cow_12,Cross Breed,590,0.63,none,not_in_estrus,0.19,0.31,-0.15,-1.9,2.29,-0.66,10,healthy,healthy_not_in_estrus
cow_5,Cross Breed,495,3.4,none,not_in_estrus,-0.33,-0.52,-0.16,2.02,-0.77,1.01,7,unhealthy,unhealthy_not_in_estrus
cow_11,Cross Breed,466,3.88,bellowing,in_estrus,0.49,0.23,0.41,-3.97,1.69,3.93,28,unhealthy,unhealthy_in_estrus
cow_1,Normal Breed,157,1.52,bellowing,in_estrus,1.48,-0.59,-0.73,0.39,1.65,-1.61,23,unhealthy,unhealthy_in_estrus
cow_9,Normal Breed,490,1.58,none,not_in_estrus,0.11,-0.12,0.11,-0.74,-0.71,-0.56,6,healthy,healthy_not_in_estrus
cow_15,Normal Breed,542,0.91,none,not_in_estrus,1.19,-0.1,0.4,0.37,0.89,0.5,9,healthy,healthy_not_in_estrus
cow_17,Normal Breed,314,0.59,none,not_in_estrus,-0.07,-0.17,-0.08,1.21,1.84,-0.03,5,unhealthy,unhealthy_not_in_estrus
cow_10,Normal Breed,339,1.17,none,not_in_estrus,-0.02,0.58,0.01,-1.08,-0.59,2.29,10,unhealthy,unhealthy_not_in_estrus
cow_17,Cross Breed,445,3.43,none,not_in_estrus,-0.22,-1.09,0.3,-0.18,0.6,1.52,6,unhealthy,unhealthy_not_in_estrus
cow_2,Normal Breed,243,1.03,standing_mount,in_estrus,-0.29,0.48,1.38,3.36,-5.9,-2.58,28,unhealthy,unhealthy_in_estrus
cow_16,Cross Breed,491,0.74,restless,in_estrus,1.03,1.66,-0.03,3.64,0.44,0.97,35,healthy,healthy_in_estrus
cow_8,Normal Breed,544,0.54,restless,in_estrus,1.44,3.09,-0.6,2.22,-4.1,2.97,31,healthy,healthy_in_estrus
cow_8,Cross Breed,423,1.38,mounting_others,in_estrus,3.3,-0.73,2.74,-7.69,4.95,-6.06,33,healthy,healthy_in_estrus
cow_17,Normal Breed,477,0.72,none,not_in_estrus,0.27,0.28,-0.52,0.57,-1.59,-0.39,10,healthy,healthy_not_in_estrus
cow_1,Cross Breed,90,1.34,mounting_others,in_estrus,0.71,1.53,-1.23,4.59,-0.26,-3.99,35,unhealthy,unhealthy_in_estrus
cow_14,Normal Breed,547,1.22,none,not_in_estrus,0.01,-0.79,0.05,1.16,-0.23,-1.83,9,healthy,healthy_not_in_estrus
cow_4,Normal Breed,177,0.74,none,not_in_estrus,-0.27,0.21,-0.61,-1.37,-0.7,1.07,10,unhealthy,unhealthy_not_in_estrus
cow_6,Normal Breed,519,1.82,none,not_in_estrus,-0.64,0.24,0.32,-2.42,1.74,1.14,5,healthy,healthy_not_in_estrus
cow_5,Cross Breed,568,2.66,none,not_in_estrus,0.04,-1.02,0.04,1.4,-2.28,2.15,9,unhealthy,unhealthy_not_in_estrus
cow_16,Normal Breed,496,1.31,none,not_in_estrus,-0.37,0.43,-1.07,-0.88,-0.92,3.95,8,healthy,healthy_not_in_estrus
cow_1,Normal Breed,577,1.85,none,not_in_estrus,0.96,-0.42,0.44,2.47,0.13,-1.49,6,healthy,healthy_not_in_estrus
cow_7,Cross Breed,425,3.45,none,not_in_estrus,0.44,0.4,-0.41,0.2,1.26,-0.94,7,unhealthy,unhealthy_not_in_estrus
cow_13,Cross Breed,405,0.61,restless,in_estrus,1.29,0.89,-0.43,-3.37,-0.35,-3.75,38,healthy,healthy_in_estrus
cow_7,Cross Breed,263,0.61,none,not_in_estrus,-0.22,-0.51,0.2,1.19,0.15,-0.47,9,unhealthy,unhealthy_not_in_estrus
cow_3,Cross Breed,226,1.85,none,not_in_estrus,0.3,0.14,0.77,-0.85,0.87,-0.51,5,unhealthy,unhealthy_not_in_estrus
cow_3,Normal Breed,403,0.81,none,not_in_estrus,0.1,-0.06,-0.23,1.58,-1.72,-2.06,9,healthy,healthy_not_in_estrus
cow_13,Cross Breed,479,4.57,none,not_in_estrus,0.34,-0.49,-0.4,1.08,-0.39,0.42,9,unhealthy,unhealthy_not_in_estrus
cow_19,Normal Breed,364,4.58,mounting_others,in_estrus,-0.35,0.52,-0.61,-3.64,-2.02,0.18,33,unhealthy,unhealthy_in_estrus
cow_3,Cross Breed,418,0.82,restless,in_estrus,-0.22,2.03,-1.54,-0.85,-7.55,-1.99,30,healthy,healthy_in_estrus
cow_15,Cross Breed,80,1.07,restless,in_estrus,-0.06,3.32,0.6,-5.39,-3.78,7.78,30,unhealthy,unhealthy_in_estrus
cow_16,Normal Breed,572,1.62,mounting_others,in_estrus,0.08,-0.98,0.23,0.45,3.37,-0.19,23,healthy,healthy_in_estrus
cow_18,Cross Breed,587,4.08,none,not_in_estrus,-0.18,0.74,-0.18,-0.08,-0.53,-0.89,7,unhealthy,unhealthy_not_in_estrus
cow_14,Cross Breed,239,1.44,none,not_in_estrus,0.32,0.35,0.44,0.01,-1.14,0.35,5,unhealthy,unhealthy_not_in_estrus
cow_17,Cross Breed,380,1.59,standing_mount,in_estrus,-1.37,-1.25,-4.71,-7.84,-7.56,-1.57,20,healthy,healthy_in_estrus
cow_4,Cross Breed,326,1.5,none,not_in_estrus,0.14,-0.37,-0.54,0.12,0.17,0.82,5,unhealthy,unhealthy_not_in_estrus
cow_5,Normal Breed,244,0.65,none,not_in_estrus,0.52,-0.07,-0.21,0.73,0.11,0.67,7,unhealthy,unhealthy_not_in_estrus
cow_8,Normal Breed,524,3.37,standing_mount,in_estrus,1.9,2.72,-0.28,3.33,2.71,-4.37,39,unhealthy,unhealthy_in_estrus
cow_9,Normal Breed,500,0.68,mounting_others,in_estrus,-1.01,1.04,0.76,1.31,5.02,0.58,29,healthy,healthy_in_estrus
cow_2,Normal Breed,264,1.07,bellowing,in_estrus,0.21,-2.04,0.4,-3.29,0.6,-1.87,39,unhealthy,unhealthy_in_estrus
cow_18,Normal Breed,476,2.62,mounting_others,in_estrus,1.03,-0.42,-2.11,-1.36,-1.61,11.4,28,unhealthy,unhealthy_in_estrus
cow_3,Normal Breed,437,3.91,none,not_in_estrus,0.13,-0.16,0.13,-0.63,0.96,-0.56,7,unhealthy,unhealthy_not_in_estrus
cow_19,Cross Breed,561,2.79,none,not_in_estrus,0.03,0.28,0.21,-1.04,0.85,1.2,10,unhealthy,unhealthy_not_in_estrus
cow_6,Cross Breed,518,1.17,mounting_others,in_estrus,0.24,0.63,-0.85,0.76,-0.82,-3.41,33,healthy,healthy_in_estrus
cow_9,Cross Breed,374,1.88,bellowing,in_estrus,1.07,1.1,-0.31,-1.9,1.78,8.05,20,healthy,healthy_in_estrus
cow_12,Cross Breed,464,1.03,none,not_in_estrus,0.03,0.65,0.48,-1.69,-1.47,0.02,8,healthy,healthy_not_in_estrus
cow_1,Cross Breed,344,1.28,none,not_in_estrus,0.47,0.69,0.49,0.05,-0.53,0.91,6,unhealthy,unhealthy_not_in_estrus
cow_3,Normal Breed,147,1.84,mounting_others,in_estrus,3.24,0.96,2.58,4.62,-0.63,5.9,30,unhealthy,unhealthy_in_estrus
cow_20,Normal Breed,414,1.72,none,not_in_estrus,0.09,-0.24,-0.49,0.86,0.94,0.34,9,healthy,healthy_not_in_estrus
cow_18,Normal Breed,516,2.84,mounting_others,in_estrus,-1.09,-0.73,-1.66,-1.02,8.62,2.99,35,unhealthy,unhealthy_in_estrus
cow_17,Normal Breed,449,1.99,standing_mount,in_estrus,-0.07,1.81,-0.16,7.21,1.47,-1.94,31,healthy,healthy_in_estrus
cow_15,Normal Breed,266,1.29,standing_mount,in_estrus,0.58,0.85,-2.53,8.51,2.03,-1.65,23,unhealthy,unhealthy_in_estrus
cow_7,Cross Breed,404,4.94,none,not_in_estrus,0.48,0.23,0.17,0.32,1.41,-1.17,9,unhealthy,unhealthy_not_in_estrus
cow_9,Cross Breed,324,1.71,none,not_in_estrus,0.18,-0.14,-0.72,-1.93,-1.35,1.01,8,unhealthy,unhealthy_not_in_estrus
cow_16,Normal Breed,441,1.19,mounting_others,in_estrus,-0.63,2.25,-0.1,8,2.27,4.96,29,healthy,healthy_in_estrus
cow_1,Normal Breed,376,4.13,mounting_others,in_estrus,-2.32,0.31,3.01,1.07,5.96,3.91,33,unhealthy,unhealthy_in_estrus
cow_15,Normal Breed,405,0.59,bellowing,in_estrus,-0.54,0.55,-1.29,-8.6,-5.8,-7.56,23,healthy,healthy_in_estrus
cow_12,Normal Breed,453,2.4,standing_mount,in_estrus,-0.8,1.5,1.18,8.29,4.87,3.95,24,unhealthy,unhealthy_in_estrus
cow_13,Cross Breed,446,2.76,none,not_in_estrus,-0.07,0.37,-0.41,2.86,-0.72,2.47,6,unhealthy,unhealthy_not_in_estrus
cow_17,Normal Breed,557,2,none,not_in_estrus,-0.29,0.94,-0.62,-1.28,2.46,1.12,9,healthy,healthy_not_in_estrus
cow_11,Cross Breed,361,1.44,bellowing,in_estrus,-1.06,-2.49,0.7,-13.23,7.19,-10.25,23,healthy,healthy_in_estrus
cow_4,Cross Breed,131,1.28,none,not_in_estrus,-0.52,0.08,-0.42,-2.3,-0.52,-2.53,8,unhealthy,unhealthy_not_in_estrus
cow_18,Normal Breed,496,1.94,none,not_in_estrus,-0.53,-0.1,-0.06,-1.9,1.76,1.04,9,healthy,healthy_not_in_estrus
cow_5,Cross Breed,492,4.49,none,not_in_estrus,0.5,-0.55,0.35,1.39,1.31,-1.3,10,unhealthy,unhealthy_not_in_estrus
cow_11,Cross Breed,514,2.74,none,not_in_estrus,-0.15,-0.68,-0.67,1.37,0.67,0.21,7,unhealthy,unhealthy_not_in_estrus
cow_7,Cross Breed,430,1.96,bellowing,in_estrus,-0.44,-0.63,-1.39,3.3,-3.02,-2.58,31,healthy,healthy_in_estrus
cow_7,Cross Breed,486,1.14,none,not_in_estrus,0.55,0.12,-0.13,1.26,-0.35,-0.52,8,healthy,healthy_not_in_estrus
cow_18,Cross Breed,431,0.77,none,not_in_estrus,0.94,-0.21,-0.1,-1.47,-2.32,-2.47,8,healthy,healthy_not_in_estrus
cow_7,Normal Breed,110,1.45,bellowing,in_estrus,1.28,-1.11,2.2,-5.98,2.2,-0.48,28,unhealthy,unhealthy_in_estrus
cow_11,Cross Breed,424,0.71,restless,in_estrus,2.05,-1.98,0.73,-3.42,-9.21,-3.61,20,healthy,healthy_in_estrus
cow_6,Normal Breed,283,1.07,standing_mount,in_estrus,1.13,-0.63,3.12,-6.33,-2.32,-0.62,30,unhealthy,unhealthy_in_estrus
cow_6,Cross Breed,377,0.62,restless,in_estrus,0.52,-0.73,-3.94,-3.44,4.85,-5.25,28,healthy,healthy_in_estrus
cow_3,Normal Breed,550,1.46,none,not_in_estrus,-0.43,-0.26,0.57,1.82,-1.03,0.88,10,healthy,healthy_not_in_estrus
cow_13,Cross Breed,433,1.99,standing_mount,in_estrus,0.15,1.12,0.04,0.99,1.35,0.4,39,healthy,healthy_in_estrus
cow_12,Cross Breed,568,0.84,none,not_in_estrus,-0.7,0.07,0.06,0.04,0.24,-0.28,6,healthy,healthy_not_in_estrus
cow_19,Normal Breed,546,1.47,none,not_in_estrus,-0.26,-0.09,0.64,1.15,-2.15,0.02,8,healthy,healthy_not_in_estrus
cow_1,Normal Breed,252,1.17,bellowing,in_estrus,-0.62,-1.03,-0.01,0.93,0.86,-0.94,30,unhealthy,unhealthy_in_estrus
cow_6,Cross Breed,458,0.94,none,not_in_estrus,0.47,-0.19,-0.19,0.13,1.5,0.36,7,healthy,healthy_not_in_estrus
cow_2,Normal Breed,443,1.62,mounting_others,in_estrus,-0.43,1.13,-1.04,-9.89,4.54,-1.39,40,healthy,healthy_in_estrus
cow_8,Normal Breed,125,1.85,none,not_in_estrus,0.01,-0.19,0.92,0.6,-1,-1.58,5,unhealthy,unhealthy_not_in_estrus
cow_11,Normal Breed,299,1.66,mounting_others,in_estrus,0.31,-1.9,0.07,6.49,-17.52,-2.48,38,unhealthy,unhealthy_in_estrus
cow_16,Normal Breed,584,1.36,none,not_in_estrus,0.08,-0.33,-0.83,1.59,1.36,-0.57,6,healthy,healthy_not_in_estrus
cow_6,Normal Breed,431,0.63,standing_mount,in_estrus,0.39,0.24,-1.26,-0.16,1.15,4.33,22,healthy,healthy_in_estrus
cow_10,Cross Breed,115,0.87,standing_mount,in_estrus,-2.33,-1.27,-4.12,-2.74,4.07,7.27,31,unhealthy,unhealthy_in_estrus
cow_11,Normal Breed,114,1.16,none,not_in_estrus,-0.02,0.2,-0.02,0.14,1.19,0.95,9,unhealthy,unhealthy_not_in_estrus
cow_4,Normal Breed,522,2.41,none,not_in_estrus,0.63,0.17,0.91,-1.53,0.12,-0.96,9,unhealthy,unhealthy_not_in_estrus
cow_1,Cross Breed,556,2.78,restless,in_estrus,0.82,0.1,0.07,3.62,-5.26,-0.63,30,unhealthy,unhealthy_in_estrus
cow_4,Normal Breed,98,1.21,mounting_others,in_estrus,0.76,-0.21,0.63,1.12,1.27,-0.53,24,unhealthy,unhealthy_in_estrus
cow_15,Normal Breed,105,0.82,mounting_others,in_estrus,-0.15,1.64,2.49,-2.85,-7.89,-3.14,34,unhealthy,unhealthy_in_estrus
cow_3,Normal Breed,390,1.64,restless,in_estrus,2.6,-2.81,-1.71,4.88,-2.51,-5.63,22,healthy,healthy_in_estrus
cow_1,Cross Breed,203,1.68,none,not_in_estrus,0.03,-0.8,-0.18,0.07,-1.18,0.64,5,unhealthy,unhealthy_not_in_estrus
cow_4,Normal Breed,593,3.87,none,not_in_estrus,0.07,0.34,0.23,1.57,-1.14,-1.55,7,unhealthy,unhealthy_not_in_estrus
cow_15,Normal Breed,302,1.38,standing_mount,in_estrus,-4.58,-1.01,0.14,4.16,-7.96,-9.19,23,unhealthy,unhealthy_in_estrus
cow_18,Normal Breed,453,1.13,none,not_in_estrus,0.44,0.13,0.26,-0.04,0.95,-0.77,6,healthy,healthy_not_in_estrus
cow_13,Normal Breed,80,1.58,restless,in_estrus,0.95,0.85,-0.94,-1.57,-0.29,4.82,29,unhealthy,unhealthy_in_estrus
cow_5,Normal Breed,523,4.57,bellowing,in_estrus,0.99,1.16,3.06,-11.2,3.02,1.53,32,unhealthy,unhealthy_in_estrus
cow_13,Cross Breed,379,1.36,restless,in_estrus,2.66,-0.31,1.22,4.23,6.45,-14.85,31,healthy,healthy_in_estrus
cow_16,Normal Breed,208,1.18,bellowing,in_estrus,-2.18,-0.74,-0.23,1.95,-0.35,4.18,29,unhealthy,unhealthy_in_estrus
cow_9,Normal Breed,331,1.99,standing_mount,in_estrus,0.92,-0.31,-0.23,-3.77,2.79,-0.3,32,unhealthy,unhealthy_in_estrus
cow_9,Cross Breed,204,1.35,standing_mount,in_estrus,1.5,0.25,1.22,0.69,0.31,-7.45,22,unhealthy,unhealthy_in_estrus
cow_14,Cross Breed,387,2.71,restless,in_estrus,0.05,0.31,2.23,1.14,-4.5,-2.34,40,unhealthy,unhealthy_in_estrus
cow_20,Cross Breed,417,2.74,none,not_in_estrus,0.31,-0.5,0.2,1.51,-1.03,1.99,6,unhealthy,unhealthy_not_in_estrus
cow_11,Normal Breed,449,3.19,none,not_in_estrus,-0.13,-0.39,0.04,-1.99,-2.56,0.6,5,unhealthy,unhealthy_not_in_estrus
cow_3,Cross Breed,600,0.58,none,not_in_estrus,-0.45,-0.22,0.08,1.06,2.73,2.89,6,healthy,healthy_not_in_estrus
cow_1,Normal Breed,470,1.84,mounting_others,in_estrus,-4.67,2.7,0.86,0.77,-0.19,-4.21,32,healthy,healthy_in_estrus
cow_9,Normal Breed,524,1.33,none,not_in_estrus,0.28,0.07,0.01,1.43,0.97,-0.23,7,healthy,healthy_not_in_estrus
cow_7,Normal Breed,262,0.78,none,not_in_estrus,0.89,0.54,1.31,0.52,-0.09,1.46,10,unhealthy,unhealthy_not_in_estrus
cow_16,Cross Breed,289,1.19,none,not_in_estrus,0.17,-0.12,0.09,1.48,-0.3,-3.13,5,unhealthy,unhealthy_not_in_estrus
cow_17,Normal Breed,474,0.68,none,not_in_estrus,0.04,-0.02,0.07,-1.23,1.28,-1.6,7,healthy,healthy_not_in_estrus
cow_4,Normal Breed,593,4.63,none,not_in_estrus,0.34,-0.66,-0.69,1.25,-1.82,-0.33,9,unhealthy,unhealthy_not_in_estrus
cow_7,Cross Breed,214,1.13,standing_mount,in_estrus,-0.31,0.03,0.39,2.95,2.83,1.92,29,unhealthy,unhealthy_in_estrus
cow_9,Normal Breed,115,1.39,none,not_in_estrus,-0.45,-0.36,0.59,-1.96,-0.38,1.19,8,unhealthy,unhealthy_not_in_estrus
cow_10,Cross Breed,421,4.9,restless,in_estrus,-0.87,3.21,0.95,-4.84,0.25,2.26,32,unhealthy,unhealthy_in_estrus
cow_3,Cross Breed,199,1.75,none,not_in_estrus,0.16,0.54,0.58,0.21,-1.62,0.24,10,unhealthy,unhealthy_not_in_estrus
cow_10,Normal Breed,511,3.95,standing_mount,in_estrus,-1.33,-0.27,1.7,-0.24,1.58,7.93,31,unhealthy,unhealthy_in_estrus
cow_17,Cross Breed,491,4.46,none,not_in_estrus,-0.28,0.56,-0.51,1.84,-1.73,0.32,9,unhealthy,unhealthy_not_in_estrus
cow_20,Cross Breed,461,1.37,restless,in_estrus,1.07,0.84,-0.13,7.02,3.35,-4.5,37,healthy,healthy_in_estrus
cow_18,Normal Breed,538,1.36,none,not_in_estrus,-0.66,0.54,-0.22,-0.94,2.92,-1.16,6,healthy,healthy_not_in_estrus
cow_10,Normal Breed,149,1.55,none,not_in_estrus,0.44,1.04,-0.08,-0.41,2.59,-0.01,8,unhealthy,unhealthy_not_in_estrus
cow_10,Normal Breed,550,0.95,none,not_in_estrus,-0.42,0.52,-0.55,0.95,-0.72,-1.68,7,healthy,healthy_not_in_estrus
cow_19,Normal Breed,128,1.69,none,not_in_estrus,0.11,-0.65,-0.33,1.19,-0.01,0.63,7,unhealthy,unhealthy_not_in_estrus
cow_10,Cross Breed,433,1.99,standing_mount,in_estrus,0.02,-0.76,-0.25,1.22,4.55,-1.76,30,healthy,healthy_in_estrus
cow_13,Cross Breed,404,2.66,standing_mount,in_estrus,0.79,0.63,-1.72,0.25,9.19,6.16,20,unhealthy,unhealthy_in_estrus
cow_9,Normal Breed,292,1.04,mounting_others,in_estrus,0.58,0.06,-1.6,-1.5,-10.52,-1.73,38,unhealthy,unhealthy_in_estrus
cow_6,Cross Breed,483,0.5,none,not_in_estrus,-0.55,0.54,-0.39,0.8,2.05,3.08,6,healthy,healthy_not_in_estrus
cow_13,Cross Breed,434,0.6,standing_mount,in_estrus,-0.25,3.07,-0.89,3.81,-6.63,0.28,24,healthy,healthy_in_estrus
cow_6,Cross Breed,553,0.97,bellowing,in_estrus,0.06,0.25,-1.91,-5.3,4.71,7.99,32,healthy,healthy_in_estrus
cow_3,Normal Breed,526,0.85,none,not_in_estrus,0.72,0.44,0,1.4,-0.66,1.8,10,healthy,healthy_not_in_estrus
cow_5,Cross Breed,189,1.59,mounting_others,in_estrus,-1.67,0.63,-0.06,-0.8,-2.31,-2.56,20,unhealthy,unhealthy_in_estrus
cow_5,Normal Breed,349,4.12,restless,in_estrus,-1.07,1.21,0.52,-7.19,0.97,4.29,28,unhealthy,unhealthy_in_estrus
cow_11,Normal Breed,521,4.04,none,not_in_estrus,0.25,-0.6,0.27,0.5,0.99,0.09,9,unhealthy,unhealthy_not_in_estrus
cow_2,Cross Breed,434,1.37,standing_mount,in_estrus,-0.86,0.44,-1.84,-11.17,4.91,-2.59,33,healthy,healthy_in_estrus
cow_6,Normal Breed,416,4.74,none,not_in_estrus,-1.61,0.3,-0.43,1,2.26,1.89,9,unhealthy,unhealthy_not_in_estrus
cow_10,Normal Breed,469,3.87,mounting_others,in_estrus,0.5,2.38,2.26,-6.48,13.62,-1.33,32,unhealthy,unhealthy_in_estrus
cow_4,Cross Breed,594,0.98,none,not_in_estrus,-0.65,0.08,0.12,0.53,-0.94,-0.18,8,healthy,healthy_not_in_estrus
cow_18,Normal Breed,227,1.11,none,not_in_estrus,-0.33,-0.08,0.12,-0.8,-1.65,-1.39,10,unhealthy,unhealthy_not_in_estrus
cow_13,Normal Breed,154,1.2,bellowing,in_estrus,2.95,2.15,0.14,4.33,-5.68,-6.13,29,unhealthy,unhealthy_in_estrus
cow_15,Normal Breed,445,2.53,none,not_in_estrus,0.2,-0.24,-0.01,2.25,1.04,-0.15,9,unhealthy,unhealthy_not_in_estrus
cow_3,Cross Breed,553,0.61,none,not_in_estrus,0.13,0.24,0.09,-3.31,-0.96,-0.87,7,healthy,healthy_not_in_estrus
cow_12,Cross Breed,153,1.4,none,not_in_estrus,-0.48,-0.21,0.07,1.24,0.46,-3.45,5,unhealthy,unhealthy_not_in_estrus
cow_5,Cross Breed,224,1.38,none,not_in_estrus,0.16,-0.28,1.22,-1.47,-1.03,-0.07,9,unhealthy,unhealthy_not_in_estrus
cow_2,Normal Breed,404,4.95,none,not_in_estrus,0.22,0.19,-0.18,0.22,-1.2,-2.43,6,unhealthy,unhealthy_not_in_estrus
cow_19,Normal Breed,297,1.02,none,not_in_estrus,-0.03,0.02,-0.47,-0.19,-2.19,0.33,6,unhealthy,unhealthy_not_in_estrus
cow_8,Cross Breed,576,0.91,none,not_in_estrus,-0.66,0.06,-0.16,-1.45,-1.14,-0.84,6,healthy,healthy_not_in_estrus
cow_7,Cross Breed,223,1.07,none,not_in_estrus,0.28,-0.09,0.72,-1.87,-1.23,-0.7,8,unhealthy,unhealthy_not_in_estrus
cow_19,Cross Breed,494,1.51,none,not_in_estrus,-0.19,0.2,-0.04,1.39,-1.08,-0.47,7,healthy,healthy_not_in_estrus
cow_6,Cross Breed,510,1.54,none,not_in_estrus,-0.29,-0.17,-0.23,0.76,-0.08,0.4,10,healthy,healthy_not_in_estrus
cow_12,Cross Breed,572,1.01,none,not_in_estrus,0.99,-0.17,-0.2,1.03,1.21,0.68,6,healthy,healthy_not_in_estrus
cow_8,Normal Breed,582,3.45,none,not_in_estrus,0.15,0.81,0.51,-1.4,0.11,2.2,5,unhealthy,unhealthy_not_in_estrus
cow_18,Cross Breed,496,2.61,restless,in_estrus,0.25,1.93,1.32,-3.42,-0.28,2.7,20,unhealthy,unhealthy_in_estrus
cow_2,Normal Breed,477,4.49,restless,in_estrus,-2.03,-0.87,2.62,3.21,-5.41,-1.55,21,unhealthy,unhealthy_in_estrus
cow_13,Normal Breed,483,3.78,none,not_in_estrus,-0.01,0.01,0.27,-1.85,0.18,1.29,5,unhealthy,unhealthy_not_in_estrus
cow_6,Normal Breed,418,1.61,none,not_in_estrus,-0.87,-0.26,0,1.44,-0.66,0.1,6,healthy,healthy_not_in_estrus
cow_14,Cross Breed,377,1.97,standing_mount,in_estrus,1.1,0.46,0.91,-1.26,3.35,-5.06,36,healthy,healthy_in_estrus
cow_15,Cross Breed,501,3.98,none,not_in_estrus,-0.71,-0.43,-0.44,-1,2,-1.5,7,unhealthy,unhealthy_not_in_estrus
cow_18,Cross Breed,434,1.43,none,not_in_estrus,-0.33,-0.02,0.48,2.86,-1.91,0.91,10,healthy,healthy_not_in_estrus
cow_7,Cross Breed,505,1.65,mounting_others,in_estrus,2.19,-0.53,-1.52,-6.72,-2,-2.07,38,healthy,healthy_in_estrus
cow_13,Cross Breed,273,0.94,none,not_in_estrus,0.76,-1.18,-0.58,-4.8,-1.79,-0.69,10,unhealthy,unhealthy_not_in_estrus
cow_19,Normal Breed,423,2.78,none,not_in_estrus,-0.77,-0.28,-0.51,-1.06,-1.92,-0.53,7,unhealthy,unhealthy_not_in_estrus
cow_16,Cross Breed,515,3.57,none,not_in_estrus,-0.13,0.24,-0.21,-0.36,0.82,-1.12,8,unhealthy,unhealthy_not_in_estrus
cow_3,Normal Breed,388,1.06,standing_mount,in_estrus,-1.21,-0.41,-0.42,-7.08,-2.2,1.77,30,healthy,healthy_in_estrus
cow_4,Cross Breed,291,1.58,none,not_in_estrus,0.37,-0.39,0.94,-1.34,-2.57,-2.23,7,unhealthy,unhealthy_not_in_estrus
cow_11,Cross Breed,508,1.11,mounting_others,in_estrus,-0.48,0.79,-2.08,5.16,2.75,5.38,38,healthy,healthy_in_estrus
cow_19,Cross Breed,406,3.59,none,not_in_estrus,-0.25,-0.45,-0.09,0.74,0.47,2.2,8,unhealthy,unhealthy_not_in_estrus
